-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 12/31/2024 in LST
Location: latitude  -9.505   longitude -77.49 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 3947.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W m-2) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (W m-2) 
CLOUD_AMT             CERES SYN1deg Cloud Amount (%) 
QV2M                  MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
TS                    MERRA-2 Earth Skin Temperature (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,WS2M,ALLSKY_SFC_LW_DWN,T2M_MAX,CLRSKY_SFC_SW_DWN,CLOUD_AMT,QV2M,RH2M,T2M_MIN,T2MDEW,TS,T2M,ALLSKY_SFC_SW_DWN,PRECTOTCORR
2001,7,19,2.05,306.88,15.56,259.61,57.96,5.53,64.19,-0.96,-1.23,8.79,6.5,181.81,6.07
2001,7,20,1.72,258.31,15.79,276.29,26.87,4.98,61.58,-1.73,-2.68,8.57,6.13,245.62,0.51
2001,7,21,2.17,244.18,15.36,282.7,17.79,4.55,59.6,-2.78,-3.87,7.83,5.65,259.33,0.02
2001,7,22,2.46,238.15,14.7,284.94,15.01,5.11,64.93,-2.33,-2.31,7.62,5.42,271.19,0.04
2001,7,23,2.2,266.32,14.73,278.58,35.39,4.95,62.66,-2.35,-2.76,8.15,5.62,244.49,0.02
2001,7,24,1.67,302.05,14.41,272.52,75.07,6.21,68.26,1.38,0.43,8.59,6.79,202.11,0.0
2001,7,25,1.68,288.22,14.57,267.26,47.24,5.9,65.85,0.02,-0.3,8.7,6.44,202.07,0.01
2001,7,26,1.74,300.46,15.52,268.89,57.37,5.71,63.19,-0.01,-0.81,9.14,6.85,222.88,0.0
2001,7,27,1.91,314.94,14.64,275.96,69.52,5.95,65.25,1.43,-0.19,9.41,7.04,162.59,0.16
2001,7,28,1.97,296.09,15.56,281.06,57.83,5.74,63.27,-0.59,-0.7,9.29,6.91,211.6,2.59
2001,7,29,1.87,291.03,14.98,280.14,43.05,5.94,65.91,-0.16,-0.24,9.03,6.68,235.55,0.06
2001,7,30,1.74,272.95,16.15,280.58,34.33,6.05,62.16,1.89,0.04,10.6,8.0,246.03,0.0
2001,7,31,2.82,237.28,16.08,287.42,13.23,4.91,59.01,-0.37,-2.95,9.05,6.61,274.81,0.0
2001,8,1,3.18,238.34,15.09,294.46,18.96,3.97,55.29,-2.94,-5.77,7.48,5.0,281.81,0.0
2001,8,2,3.67,267.1,15.39,283.48,11.55,3.67,48.79,-2.85,-6.66,7.27,5.05,269.7,0.0
2001,8,3,3.28,241.94,15.16,292.74,15.47,4.21,55.63,-2.45,-4.77,7.78,5.2,273.73,0.0
2001,8,4,2.08,236.69,16.69,294.26,11.24,3.42,48.29,-3.23,-7.96,8.31,5.79,286.12,0.0
2001,8,5,1.77,246.57,16.86,288.61,15.77,4.51,56.2,-2.7,-4.01,9.06,6.4,268.53,0.0
2001,8,6,1.9,257.54,16.82,284.86,24.22,4.67,55.57,-2.12,-3.47,9.43,6.7,252.56,0.2
2001,8,7,3.02,296.94,15.03,276.19,43.73,5.21,61.59,-1.23,-1.96,8.75,6.16,197.23,0.08
2001,8,8,2.28,312.29,15.72,285.45,65.85,5.52,61.83,-0.57,-1.2,9.85,6.96,157.55,0.15
2001,8,9,3.38,239.11,16.23,298.8,15.06,5.28,59.66,1.29,-1.96,9.88,7.28,289.27,0.0
2001,8,10,4.87,252.72,14.3,299.81,27.09,4.42,57.02,-1.26,-4.21,7.64,5.33,243.47,0.0
2001,8,11,3.68,245.15,15.47,298.76,14.66,3.72,51.39,-2.77,-6.41,7.97,5.17,286.22,0.0
2001,8,12,2.16,237.67,16.99,300.32,13.89,3.23,44.0,-4.02,-8.65,8.66,6.01,287.05,0.0
2001,8,13,1.7,248.76,17.86,296.17,16.5,3.73,42.14,-2.13,-6.62,9.45,7.29,283.45,0.0
2001,8,14,1.8,280.35,16.65,282.79,35.19,5.27,58.69,-0.88,-2.13,10.05,7.5,238.71,0.26
2001,8,15,2.32,296.37,15.58,274.88,49.45,6.33,66.86,1.98,0.63,10.5,7.67,179.38,0.14
2001,8,16,2.23,284.53,15.8,290.67,32.18,6.07,65.04,0.59,0.05,10.21,7.64,236.16,0.01
2001,8,17,2.33,282.41,16.95,284.49,30.08,5.88,61.35,1.3,-0.41,11.05,8.28,242.63,0.0
2001,8,18,1.84,307.71,16.88,281.81,33.41,6.2,62.82,0.82,0.3,10.76,8.45,246.93,3.66
2001,8,19,2.31,282.79,16.2,294.43,28.38,6.93,66.2,3.38,1.86,11.53,8.86,250.85,1.08
2001,8,20,3.34,289.67,15.16,288.68,36.89,6.09,63.71,2.06,0.11,10.71,7.71,241.39,0.88
2001,8,21,2.87,297.74,16.86,277.57,60.49,5.06,57.59,-1.12,-2.44,10.29,7.23,183.58,0.29
2001,8,22,2.12,278.78,16.99,281.07,43.01,5.58,60.41,0.34,-1.04,10.82,7.62,223.89,0.01
2001,8,23,2.05,269.58,16.89,290.86,29.01,5.24,58.95,-1.34,-1.98,10.21,7.36,268.46,0.0
2001,8,24,1.82,269.97,17.06,298.07,35.96,5.94,61.35,0.01,-0.2,10.75,8.01,256.98,0.0
2001,8,25,1.75,278.38,16.91,300.82,38.76,6.0,60.89,0.63,-0.07,11.02,8.22,260.13,0.0
2001,8,26,1.72,285.18,15.61,306.07,46.46,6.54,68.37,1.91,1.15,10.49,7.45,269.49,0.0
2001,8,27,1.87,291.15,13.58,308.21,36.05,6.05,65.26,1.97,0.06,9.38,6.87,259.0,0.0
2001,8,28,2.41,272.07,15.81,310.09,16.53,6.02,63.46,1.94,-0.06,10.51,7.68,282.67,0.04
2001,8,29,2.25,266.37,16.43,313.01,24.25,4.98,57.8,-1.05,-2.74,10.67,7.19,292.47,0.01
2001,8,30,2.18,276.47,17.05,304.64,22.46,5.06,57.58,-0.46,-2.52,11.0,7.45,270.56,0.28
2001,8,31,1.86,282.25,16.48,301.52,37.96,4.97,57.3,-1.22,-2.74,10.71,7.13,266.08,0.25
2001,9,1,1.54,292.66,16.58,304.26,44.21,5.45,58.17,-0.88,-1.47,11.22,7.63,239.66,0.0
2001,9,2,1.74,296.55,16.47,310.45,46.56,6.75,65.01,3.73,1.55,11.73,8.69,255.5,0.0
2001,9,3,2.41,319.25,15.9,303.65,58.41,6.43,64.55,2.29,0.87,11.53,8.02,260.63,0.32
2001,9,4,2.13,323.4,16.61,301.39,80.46,6.79,63.06,3.88,1.56,12.65,9.22,156.66,0.21
2001,9,5,2.73,321.35,16.11,310.35,87.54,6.03,59.13,1.8,-0.02,12.19,8.5,186.06,0.2
2001,9,6,1.69,316.48,16.53,296.26,81.02,6.43,60.22,3.71,0.91,12.9,8.97,189.2,0.07
2001,9,7,1.65,309.05,15.87,300.8,79.58,6.48,61.98,1.59,1.0,12.35,8.8,212.37,0.01
2001,9,8,1.24,294.49,17.51,306.66,56.96,6.33,58.86,3.4,0.63,12.77,9.38,257.65,0.03
2001,9,9,1.44,307.69,16.49,317.03,66.34,6.31,60.25,3.37,0.57,12.42,9.04,224.59,2.34
2001,9,10,1.8,311.39,15.62,317.62,63.24,6.48,64.05,3.34,1.02,11.09,8.09,217.4,0.62
2001,9,11,2.28,312.17,16.53,305.86,90.36,5.96,60.73,1.31,-0.15,11.2,8.03,196.15,0.02
2001,9,12,1.39,319.76,17.56,290.66,80.39,5.98,59.88,0.3,-0.15,12.57,8.66,167.96,0.01
2001,9,13,1.28,310.57,17.86,297.18,91.96,6.11,57.46,3.13,0.09,13.73,9.56,199.31,0.0
2001,9,14,1.35,300.94,17.45,300.9,80.65,6.54,62.29,3.02,1.06,13.08,9.02,219.99,1.53
2001,9,15,1.71,315.08,15.35,312.75,98.06,6.72,62.88,4.56,1.51,12.51,8.88,162.26,0.21
2001,9,16,1.52,311.8,14.96,326.06,77.61,6.76,65.39,3.02,1.6,11.65,8.41,189.53,7.6
2001,9,17,2.03,309.36,17.88,324.95,86.74,5.28,55.16,-0.78,-1.92,11.42,7.95,162.68,1.35
2001,9,18,1.1,296.04,17.13,323.85,55.89,6.21,60.23,0.98,0.37,12.56,8.84,235.87,0.01
2001,9,19,1.55,295.04,17.53,325.12,38.81,6.23,59.08,2.82,0.38,13.06,9.31,281.41,0.0
2001,9,20,1.6,294.06,17.97,328.96,41.86,5.83,57.26,1.43,-0.54,13.08,9.14,265.87,0.0
2001,9,21,1.47,303.93,17.51,323.91,59.47,6.37,60.67,1.51,0.72,13.08,9.1,235.97,0.0
2001,9,22,1.62,307.96,17.23,303.47,64.84,6.73,61.51,4.52,1.46,13.75,9.45,225.59,0.0
2001,9,23,1.59,310.25,16.2,318.13,67.23,6.48,63.15,2.72,0.97,12.1,8.35,201.79,0.0
2001,9,24,1.51,319.48,15.93,324.65,69.16,6.76,65.5,3.29,1.59,12.43,8.5,236.63,0.1
2001,9,25,1.84,304.16,15.42,335.7,69.77,6.82,65.89,2.82,1.71,12.14,8.44,249.37,0.07
2001,9,26,1.72,295.36,16.0,338.44,52.68,6.87,63.73,3.77,1.79,12.88,9.21,253.41,0.01
2001,9,27,2.01,293.65,15.52,328.73,57.82,7.08,66.64,4.52,2.2,12.36,8.76,241.01,0.34
2001,9,28,2.04,299.0,11.66,328.17,87.61,6.51,72.56,2.8,1.09,8.46,6.04,242.01,0.3
2001,9,29,2.43,303.85,15.92,310.14,52.33,6.26,63.24,2.06,0.54,11.34,7.93,215.71,0.03
2001,9,30,1.36,298.95,16.42,336.24,52.37,6.45,61.42,2.63,0.94,12.95,9.1,253.87,0.0
2001,10,1,1.42,291.91,19.2,336.86,45.56,6.1,57.41,1.76,0.11,14.25,9.97,276.98,0.0
2001,10,2,1.73,296.31,18.61,340.03,53.15,6.16,58.02,1.16,0.25,13.66,9.62,248.39,0.31
2001,10,3,2.24,298.18,18.84,338.63,46.13,6.03,57.74,1.52,-0.07,13.94,9.64,271.35,0.19
2001,10,4,2.08,294.08,17.78,327.74,56.18,5.81,54.28,2.07,-0.57,13.55,9.69,276.4,0.15
2001,10,5,1.97,337.6,17.46,322.73,83.95,6.4,56.35,4.81,0.82,14.62,9.98,209.32,0.15
2001,10,6,2.05,331.01,17.86,314.79,75.05,6.3,56.07,3.47,0.52,14.28,9.76,185.4,0.79
2001,10,7,2.01,325.32,17.23,332.41,72.08,7.19,65.47,4.52,2.45,13.47,9.37,224.22,4.09
2001,10,8,1.59,315.81,14.82,339.78,65.05,6.69,66.42,2.93,1.47,12.01,7.93,243.4,1.63
2001,10,9,1.67,318.88,15.41,339.99,65.64,6.54,63.15,2.38,1.11,12.12,8.45,242.48,0.71
2001,10,10,1.78,330.13,15.9,338.2,69.57,6.51,64.88,3.3,1.06,12.15,8.03,217.54,0.22
2001,10,11,1.6,315.54,14.42,333.67,58.04,6.14,63.45,1.73,0.23,11.71,7.34,220.69,0.16
2001,10,12,3.04,304.7,17.61,333.2,48.87,6.08,64.82,1.94,0.1,10.98,7.32,247.65,0.42
2001,10,13,2.54,308.13,17.44,313.48,55.59,6.16,59.41,1.87,0.23,12.74,8.86,236.72,0.4
2001,10,14,1.72,311.22,18.27,334.44,65.68,6.62,59.88,2.96,1.24,14.16,9.93,247.01,0.07
2001,10,15,1.95,311.69,17.1,346.23,70.57,5.96,54.74,2.97,-0.25,13.34,9.45,257.77,0.0
2001,10,16,1.36,323.9,13.99,347.81,70.4,6.24,58.56,4.44,0.41,10.84,8.47,251.1,0.0
2001,10,17,1.6,307.83,13.97,343.52,53.12,6.92,68.11,3.45,1.89,10.94,7.8,273.02,0.13
2001,10,18,2.18,313.11,15.84,335.67,63.39,6.76,66.08,2.16,1.5,11.03,7.98,220.52,0.23
2001,10,19,1.2,284.48,20.48,327.12,33.34,6.5,55.92,2.85,0.7,15.68,11.47,289.45,0.67
2001,10,20,1.37,284.98,20.48,338.08,38.06,6.69,54.21,5.67,1.15,16.76,11.92,301.99,0.48
2001,10,21,1.65,320.5,19.93,335.21,58.87,6.54,56.28,3.62,0.94,15.65,11.03,251.73,0.0
2001,10,22,1.44,303.0,18.83,350.76,61.49,6.72,58.2,4.3,1.4,15.35,10.59,279.36,0.19
2001,10,23,3.04,311.35,14.3,333.7,89.01,6.69,61.98,4.03,1.41,12.08,8.86,220.75,0.37
2001,10,24,3.02,325.67,17.03,321.86,80.54,6.26,60.32,2.37,0.53,12.81,8.77,194.62,0.17
2001,10,25,2.47,315.69,16.57,321.41,86.13,6.14,56.18,2.41,0.24,13.37,9.47,214.06,0.13
2001,10,26,1.75,326.07,18.0,331.12,83.69,6.76,58.37,5.03,1.58,14.61,10.3,181.74,0.01
2001,10,27,1.53,317.99,18.96,345.17,77.29,6.66,58.12,2.28,1.27,14.95,10.38,221.17,0.0
2001,10,28,1.24,324.77,19.23,345.5,80.58,7.35,63.08,3.3,2.63,15.22,10.62,179.2,0.11
2001,10,29,1.77,322.61,16.15,335.98,96.52,6.92,67.5,2.64,1.86,12.07,8.11,160.1,0.37
2001,10,30,0.99,315.77,13.37,328.24,94.51,7.53,71.3,5.32,3.11,10.59,8.28,180.36,0.02
2001,10,31,1.26,316.0,13.2,342.32,93.8,7.06,67.31,4.71,2.19,10.97,8.32,161.07,0.34
2001,11,1,2.05,314.1,14.05,353.18,95.49,6.46,70.45,2.24,0.95,9.49,6.36,160.17,0.29
2001,11,2,1.5,298.88,12.88,353.18,63.49,6.59,71.75,3.02,1.2,8.67,6.19,268.46,0.03
2001,11,3,1.71,268.9,18.19,357.39,26.38,5.05,48.6,2.83,-2.62,11.51,8.7,338.9,0.0
2001,11,4,1.74,272.03,17.82,356.85,32.14,5.47,52.57,-0.21,-1.97,10.8,8.78,333.44,30.29
2001,11,5,2.18,267.14,16.43,354.25,17.32,7.21,68.6,2.59,2.45,11.29,8.41,335.1,4.1
2001,11,6,2.2,306.27,16.23,345.69,46.21,7.17,66.68,2.43,2.38,12.15,8.89,297.66,0.54
2001,11,7,1.84,314.06,15.52,335.03,80.36,7.1,67.68,3.65,2.28,11.6,8.42,218.76,1.37
2001,11,8,1.71,320.95,17.72,323.26,91.39,6.56,61.13,1.88,1.19,13.88,9.36,181.47,0.15
2001,11,9,1.56,307.37,18.8,337.26,76.28,6.26,56.95,1.12,0.41,13.98,9.71,244.17,0.0
2001,11,10,1.29,313.15,18.27,343.5,83.03,7.61,61.84,6.43,3.23,14.64,11.08,226.76,0.0
2001,11,11,1.23,307.0,18.3,339.06,71.19,7.7,66.07,3.18,3.32,13.56,10.26,247.63,26.11
2001,11,12,0.95,307.01,16.52,331.15,97.17,7.71,68.31,3.09,3.41,12.89,9.59,144.73,2.89
2001,11,13,1.18,320.64,15.31,337.83,95.39,8.01,69.86,6.41,3.99,12.55,9.61,158.92,0.03
2001,11,14,1.17,315.41,14.59,343.94,94.48,7.52,71.38,3.05,3.07,10.68,8.36,174.1,2.25
2001,11,15,1.82,320.52,16.72,341.47,91.97,6.96,68.63,2.49,1.97,11.48,8.11,162.57,1.81
2001,11,16,1.71,313.01,16.04,345.91,91.39,6.56,65.04,2.54,1.12,10.96,7.78,199.63,0.42
2001,11,17,1.4,314.8,15.73,340.67,95.08,7.01,67.31,2.62,2.1,11.43,8.49,207.25,0.14
2001,11,18,1.41,303.46,17.46,328.08,88.37,7.39,68.35,2.74,2.78,12.08,9.05,253.46,0.01
2001,11,19,1.12,317.36,17.54,326.16,95.15,7.89,66.69,5.22,3.74,14.02,10.36,153.31,0.04
2001,11,20,1.1,315.77,17.69,299.12,85.78,7.68,66.82,3.84,3.33,13.56,9.94,166.05,0.01
2001,11,21,1.25,315.53,17.71,335.52,85.61,7.08,62.16,3.48,2.2,13.39,10.02,216.28,0.01
2001,11,22,1.47,327.66,17.84,340.5,83.63,6.98,61.12,2.26,1.97,14.2,10.13,235.18,0.0
2001,11,23,1.34,320.35,16.71,339.85,92.19,7.61,65.76,5.39,3.23,13.33,9.86,182.71,0.0
2001,11,24,1.56,320.84,16.49,346.63,90.7,7.61,70.54,3.11,3.18,12.11,8.81,184.35,0.06
2001,11,25,2.28,314.15,13.95,349.68,98.06,7.12,75.17,2.32,2.25,9.13,6.63,143.03,2.9
2001,11,26,1.34,311.85,12.97,344.41,96.43,6.78,70.68,3.18,1.54,9.13,6.8,166.48,1.32
2001,11,27,1.75,323.69,14.7,344.87,97.48,6.92,70.98,2.18,1.82,10.78,7.21,152.86,0.36
2001,11,28,1.51,314.8,13.85,347.32,90.87,7.12,75.9,2.68,2.27,9.76,6.62,155.78,0.03
2001,11,29,2.36,301.85,15.65,347.78,95.97,7.08,71.32,1.88,2.12,9.96,7.61,183.59,0.44
2001,11,30,2.62,295.3,18.82,344.82,94.32,6.6,60.89,4.17,1.14,12.16,9.72,230.71,0.36
2001,12,1,2.15,293.07,17.62,357.37,94.35,5.76,54.01,3.44,-0.79,11.48,9.08,272.93,0.08
2001,12,2,2.09,304.17,15.7,350.67,88.79,7.01,66.5,1.97,1.98,11.49,8.32,249.01,2.09
2001,12,3,1.99,320.27,16.13,351.06,77.16,7.2,68.73,2.78,2.44,11.72,8.53,236.2,0.79
2001,12,4,1.87,331.13,15.57,348.11,75.48,7.19,70.05,2.18,2.4,11.08,8.08,187.52,2.45
2001,12,5,2.12,318.05,16.3,342.93,72.98,6.87,68.51,1.9,1.76,11.15,7.87,261.25,1.69
2001,12,6,1.43,320.74,15.09,344.18,79.89,6.13,59.61,2.04,0.14,11.28,8.03,192.95,0.33
2001,12,7,1.68,327.87,15.01,317.19,94.21,6.59,63.96,3.22,1.16,11.15,7.99,159.79,0.24
2001,12,8,1.87,338.54,15.31,309.32,84.56,6.19,64.43,2.06,0.17,10.08,6.88,171.92,3.24
2001,12,9,2.29,307.55,17.06,343.59,52.82,7.11,66.37,3.08,2.21,12.57,9.01,241.74,2.59
2001,12,10,2.49,308.24,18.02,340.13,60.07,7.27,67.26,2.97,2.54,12.85,9.02,224.85,1.42
2001,12,11,1.27,292.82,18.21,345.08,47.32,7.27,62.41,3.71,2.56,14.44,10.4,258.12,0.31
2001,12,12,1.35,281.64,18.82,350.04,36.43,6.98,61.16,2.97,1.89,14.18,10.54,285.51,0.06
2001,12,13,2.01,312.57,14.74,355.11,71.68,6.0,53.08,4.51,-0.63,11.3,9.32,202.07,0.13
2001,12,14,2.05,289.68,17.51,350.98,52.19,3.84,33.92,2.54,-7.05,10.69,9.26,299.03,0.08
2001,12,15,1.61,285.54,15.19,350.7,42.48,6.78,64.69,1.76,1.53,10.52,8.43,306.43,0.09
2001,12,16,1.69,282.05,17.15,354.72,34.73,7.0,65.84,2.63,2.04,11.74,9.15,290.11,4.33
2001,12,17,1.91,286.56,16.3,358.33,33.88,6.78,67.35,1.39,1.55,11.34,7.89,291.88,1.11
2001,12,18,2.06,305.0,17.73,346.11,57.79,6.85,63.92,1.72,1.65,12.53,8.86,267.64,0.02
2001,12,19,1.88,314.62,18.2,334.75,59.03,7.28,62.57,3.63,2.59,13.91,10.21,243.65,0.0
2001,12,20,2.04,301.23,18.03,347.85,52.35,7.84,68.42,3.78,3.67,13.03,10.0,276.63,0.0
2001,12,21,1.77,279.59,19.74,360.2,30.32,6.27,54.87,4.31,0.36,13.18,10.77,319.62,0.0
2001,12,22,1.54,293.66,17.15,359.38,38.94,7.72,65.7,5.43,3.4,12.85,10.19,288.51,0.86
2001,12,23,1.34,319.64,11.41,333.6,70.24,6.93,72.51,3.62,1.95,9.44,6.7,232.05,0.43
2001,12,24,1.72,336.58,15.09,325.59,98.07,7.11,69.24,2.16,2.25,11.22,7.95,181.29,3.05
2001,12,25,1.87,322.8,17.91,326.26,83.88,6.9,67.16,1.87,1.82,12.27,8.43,162.43,1.11
2001,12,26,2.18,313.27,17.59,347.2,83.08,6.85,66.41,3.66,1.76,12.27,8.43,228.76,0.02
2001,12,27,2.03,312.89,12.73,353.26,86.78,6.85,72.89,2.94,1.76,9.0,6.47,216.15,0.08
2001,12,28,2.04,318.7,14.3,342.73,86.7,7.07,71.07,2.13,2.11,9.86,7.34,216.63,0.01
2001,12,29,1.72,320.55,15.86,331.07,90.24,7.66,69.45,4.88,3.34,11.23,9.14,196.36,1.15
2001,12,30,1.71,308.25,18.48,337.46,84.29,6.56,60.75,2.64,0.96,11.41,9.6,241.13,14.05
2001,12,31,2.12,299.22,18.3,352.53,74.35,5.64,52.61,3.71,-1.2,11.8,9.54,253.67,1.28
2002,1,1,1.73,297.64,14.97,351.83,75.14,4.68,44.71,3.57,-3.97,10.37,8.44,242.38,0.12
2002,1,2,1.67,302.8,18.1,346.98,75.63,6.01,53.95,3.71,-0.45,12.4,9.47,278.78,0.01
2002,1,3,1.85,308.08,17.74,352.15,79.04,6.43,57.56,5.14,0.77,11.97,9.86,239.6,0.06
2002,1,4,1.96,280.54,19.27,357.67,52.1,4.95,45.32,3.11,-3.46,11.98,10.16,298.22,0.07
2002,1,5,1.98,284.58,19.0,359.39,50.31,4.8,44.43,3.44,-4.05,12.2,10.09,318.47,0.01
2002,1,6,1.81,288.31,16.31,354.89,75.15,7.04,66.83,4.25,2.12,10.88,8.42,289.06,0.0
2002,1,7,2.1,280.07,17.95,352.45,48.68,5.64,56.48,1.89,-0.95,10.58,8.39,305.96,1.56
2002,1,8,1.46,288.2,17.44,345.7,85.65,6.16,57.56,2.38,0.05,12.07,8.75,277.31,0.19
2002,1,9,1.2,302.51,15.24,343.99,85.67,7.47,69.74,4.71,3.0,11.69,8.71,276.82,0.08
2002,1,10,1.46,296.73,15.49,346.84,88.68,7.14,67.9,4.33,2.34,11.44,8.62,240.4,0.27
2002,1,11,1.33,315.06,17.16,347.52,72.92,6.86,64.99,1.57,1.77,13.14,8.98,226.93,1.04
2002,1,12,1.74,317.11,18.14,355.36,88.13,6.5,64.4,1.31,0.94,12.38,8.47,204.24,0.06
2002,1,13,1.09,308.36,18.4,354.94,79.71,6.38,57.78,3.09,0.65,14.2,10.01,221.63,0.0
2002,1,14,1.74,307.25,18.33,351.53,64.04,6.33,58.77,1.47,0.5,13.51,9.62,246.23,0.0
2002,1,15,2.05,298.65,16.24,351.55,65.48,6.88,64.02,4.44,1.8,12.36,8.89,273.34,0.0
2002,1,16,2.29,304.83,15.36,332.86,89.84,5.69,55.42,2.62,-0.84,11.12,8.28,204.95,0.32
2002,1,17,1.96,298.28,17.74,341.32,68.14,4.49,42.89,2.17,-4.85,11.68,9.05,250.14,1.48
2002,1,18,1.88,311.52,15.37,336.9,81.1,7.44,70.02,3.55,2.9,11.4,8.58,231.68,0.77
2002,1,19,1.67,318.03,14.95,338.89,85.43,7.48,70.53,4.44,2.98,11.79,8.56,202.05,0.04
2002,1,20,1.74,321.62,17.16,324.15,89.63,7.24,67.19,3.85,2.51,12.74,9.11,175.17,0.03
2002,1,21,1.95,318.73,13.71,337.14,92.01,6.64,67.37,2.48,1.33,9.93,7.36,189.5,0.01
2002,1,22,1.29,313.54,16.93,334.9,82.23,6.55,60.58,2.09,1.12,12.92,9.29,228.89,0.0
2002,1,23,1.47,311.03,18.0,343.43,76.81,6.99,62.06,2.48,2.0,13.56,9.97,252.98,0.0
2002,1,24,1.63,314.06,18.28,331.34,68.96,7.32,63.9,3.02,2.64,13.76,10.21,226.96,0.0
2002,1,25,1.42,334.88,17.88,333.34,90.86,7.54,63.87,5.17,3.08,14.04,10.51,214.74,0.2
2002,1,26,1.71,320.62,14.95,338.33,93.33,6.7,62.25,3.38,1.45,11.62,8.93,208.93,0.02
2002,1,27,2.05,313.27,16.36,329.69,81.56,6.7,62.16,1.97,1.44,12.17,9.0,217.13,0.0
2002,1,28,1.75,312.02,18.01,350.35,63.75,6.96,61.97,2.33,1.91,12.95,9.71,251.76,0.24
2002,1,29,1.65,320.75,17.38,339.35,77.92,7.59,65.64,4.58,3.16,13.06,10.09,234.99,0.16
2002,1,30,1.79,316.49,17.61,337.14,72.38,7.27,63.89,4.23,2.51,13.19,9.98,259.2,1.21
2002,1,31,1.73,322.25,16.61,343.55,71.03,7.01,62.45,2.75,2.03,13.4,9.49,233.65,0.63
2002,2,1,1.28,329.33,18.51,335.45,77.78,7.3,64.14,2.76,2.6,13.93,9.95,207.99,0.84
2002,2,2,1.38,316.31,18.81,339.66,89.19,7.09,61.51,2.42,2.21,14.37,10.37,197.56,0.2
2002,2,3,1.4,325.47,17.07,338.11,86.7,7.93,69.21,5.21,3.77,12.67,9.81,198.24,13.52
2002,2,4,1.89,306.67,12.41,341.1,99.68,7.45,74.38,3.2,2.82,9.69,7.41,159.96,4.97
2002,2,5,2.26,305.75,13.32,340.88,90.88,7.09,74.16,2.99,2.2,9.79,6.91,127.39,0.79
2002,2,6,2.03,311.13,15.84,350.3,92.17,7.33,76.35,2.41,2.7,10.71,7.17,161.98,3.91
2002,2,7,2.55,301.85,14.81,353.08,90.27,7.38,74.89,3.14,2.77,10.52,7.45,186.27,0.61
2002,2,8,2.34,297.24,16.86,354.44,99.24,7.03,70.03,2.38,2.05,11.31,8.22,213.8,0.17
2002,2,9,1.57,298.39,15.47,356.36,69.56,7.19,72.34,3.48,2.43,10.66,7.72,261.13,0.03
2002,2,10,1.66,315.68,14.6,349.54,90.01,6.93,70.06,2.23,1.85,10.03,7.34,221.12,0.0
2002,2,11,1.66,311.3,16.09,350.08,92.18,6.71,71.02,1.54,1.36,9.89,6.82,170.51,0.51
2002,2,12,1.74,307.83,15.62,341.98,72.92,7.08,73.17,2.81,2.19,10.02,7.27,232.34,0.04
2002,2,13,1.66,309.23,15.95,345.29,91.65,7.24,71.25,3.23,2.52,11.12,8.06,215.42,0.43
2002,2,14,1.84,320.58,14.62,336.43,87.48,6.82,70.03,2.72,1.65,10.63,7.18,169.9,0.26
2002,2,15,2.12,331.08,15.47,323.32,87.21,7.16,69.75,2.38,2.32,10.89,8.0,166.6,0.59
2002,2,16,1.34,319.2,16.93,333.48,92.96,7.57,70.82,3.84,3.16,11.46,8.79,182.19,0.99
2002,2,17,1.42,315.41,13.59,343.51,92.18,7.57,73.28,3.33,3.14,9.87,7.91,162.59,10.98
2002,2,18,1.31,311.06,17.68,340.07,91.67,7.62,69.59,1.66,3.22,12.41,9.34,204.5,2.12
2002,2,19,1.26,309.54,16.25,339.29,97.29,7.77,69.35,4.33,3.51,11.9,9.46,165.9,0.11
2002,2,20,1.26,319.47,13.45,336.85,94.68,7.85,72.39,5.37,3.66,10.29,8.72,187.67,0.27
2002,2,21,1.33,314.9,14.57,332.39,95.13,7.47,68.41,4.32,2.92,11.31,9.07,162.19,0.07
2002,2,22,1.19,310.75,16.83,306.36,79.0,7.79,73.01,3.08,3.5,11.1,8.79,185.07,0.65
2002,2,23,1.44,307.64,13.82,331.0,99.35,7.14,73.55,2.42,2.26,8.98,7.13,188.4,0.45
2002,2,24,1.18,311.39,15.55,335.18,87.43,7.64,72.22,3.58,3.3,10.92,8.56,172.38,3.47
2002,2,25,1.37,306.47,15.92,323.57,93.32,7.34,69.69,2.6,2.71,11.49,8.53,178.15,0.2
